Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
03-Mar-23,2344,2393,2340.9,2385.05,2369.159341297401376292,266949,24156,632444717,147277,55.17,52.1,41.05
06-Mar-23,2395,2424.5,2395,2407.8,2415.324643020012200394,168847,12288,407820320,105483,62.47,29.5,12.8
08-Mar-23,2401.2,2420,2386.45,2417.55,2405.210739411917981199,99782,10958,239996738,34437,34.51,33.55,16.35
09-Mar-23,2419.9,2419.9,2356.15,2360.15,2375.798507437779313060,299619,32243,711834373,190003,63.41,63.75,-59.75
10-Mar-23,2343.3,2343.3,2315.2,2323.15,2323.879320261127877950,337306,40621,783858438,176502,52.33,28.1,-20.15
13-Mar-23,2328,2344,2275,2284.9,2308.909565275192767880,330968,41618,764175181,167655,50.66,69,-43.1
14-Mar-23,2281.15,2305,2269.65,2276.5,2285.287866733874640933,329326,34355,752604712,167076,50.73,35.35,-4.65
15-Mar-23,2284.9,2299,2228,2236.85,2260.850027321951946482,422737,54739,955744958,256551,60.69,71,-48.05
16-Mar-23,2237.05,2254.95,2202.3,2226.05,2232.295449529424747371,253732,25079,566404789,141202,55.65,52.65,-11
17-Mar-23,2249,2251.55,2212.9,2223.05,2227.243094782421146606,366281,39612,815796828,223404,60.99,38.65,-25.95
20-Mar-23,2223,2223,2180,2201.6,2194.974444843120838815,225747,23058,495508896,113544,50.3,43,-21.4
21-Mar-23,2222,2273.85,2218,2270.05,2255.218609789335953240,441746,34843,996233800,215211,48.72,55.85,48.05
22-Mar-23,2280.1,2291.3,2270,2276.65,2281.065365794458145693,230717,21747,526280558,85350,36.99,21.3,-3.45
23-Mar-23,2270,2270,2243.75,2247.55,2253.842017395309119344,208447,23804,469806607,93864,45.03,26.25,-22.45
24-Mar-23,2247.6,2250,2198,2203.5,2223.041685370561565740,178216,19626,396181597,116177,65.19,52,-44.1
27-Mar-23,2215.5,2254,2200.5,2237.5,2236.780431516012249323,315446,27743,705583440,148838,47.18,53.5,22
28-Mar-23,2241.25,2256,2237.5,2247.95,2247.290771909460243760,113718,12073,255557412,50126,44.08,18.5,6.7
29-Mar-23,2241.9,2245,2211.25,2235.25,2226.946721079537951720,159031,18790,354153564,65014,40.88,33.75,-6.65
31-Mar-23,2256,2343,2254.55,2331.05,2313.095761452697721369,617169,47619,1427570998,382992,62.06,88.45,75.05
03-Apr-23,2345.1,2349.15,2315,2331.75,2327.958896435823821861,214215,23175,498683715,96408,45.01,34.15,-13.35
05-Apr-23,2341.75,2346.6,2308.5,2325.5,2325.523457364341085271,258000,24490,599985052,96146,37.27,38.1,-16.25
06-Apr-23,2320,2354.5,2318.05,2341,2341.740504141259108695,144642,12516,338714030,47193,32.63,36.45,21
10-Apr-23,2346,2350.4,2321.9,2324.6,2336.128062396495539291,93595,10420,218649906,36654,39.16,28.5,-21.4
11-Apr-23,2330,2341,2324,2336.3,2332.925854680506618417,105010,10121,244980544,29701,28.28,17,6.3
12-Apr-23,2336.3,2368.25,2330.05,2346.4,2349.133187662743989826,198164,14576,465513629,137745,69.51,38.2,10.1
13-Apr-23,2350,2365.9,2342.15,2355.65,2355.806788388630062055,212068,11164,499591234,152797,72.05,23.75,5.65
17-Apr-23,2415,2415,2349.2,2366.8,2368.770653325725464623,294432,21456,697441881,140067,47.57,65.8,-48.2
18-Apr-23,2370.7,2376.1,2326,2340.05,2340.029985837093639866,151805,12554,355228252,91577,60.33,50.1,-30.65
19-Apr-23,2337,2358,2332.25,2351.65,2349.301695338599394298,96087,10274,225737352,46534,48.43,25.75,14.65
20-Apr-23,2350.2,2359,2333,2345.7,2343.265954335684786407,140197,11701,328518857,94883,67.68,26,-4.5
21-Apr-23,2348.05,2360.85,2338,2348.9,2348.413587700233437977,99384,10350,233394736,48300,48.6,22.85,0.85
24-Apr-23,2365,2382.9,2348.7,2357.15,2360.294679496529078086,253679,16359,598757194,143050,56.39,34.2,-7.85
25-Apr-23,2368.8,2381,2350.35,2375.1,2364.574299667565431136,92349,9498,218366072,44437,48.12,30.65,6.3
26-Apr-23,2379.8,2381.5,2353.85,2362.05,2363.395742343084741106,145620,14327,344157688,97785,67.15,27.65,-17.75
27-Apr-23,2365,2383,2364,2377.5,2372.367264375320617450,85772,8971,203482685,36476,42.53,19,12.5
28-Apr-23,2379.85,2424,2379.8,2420.2,2406.588155616094305419,394972,29566,950534937,255989,64.81,44.2,40.35
02-May-23,2440,2446,2428.75,2441.05,2438.369699961603861554,145848,10183,355631344,91666,62.85,17.25,1.05
03-May-23,2447,2447,2413.35,2419.8,2422.407085883050487196,89389,8062,216536547,38863,43.48,33.65,-27.2
04-May-23,2423.4,2452.25,2414.25,2447.8,2435.682663168845266633,88436,8704,215402032,36028,40.74,38,24.4
05-May-23,2444,2461.7,2435.75,2441.3,2447.397039873347814881,81483,8040,199421253,31315,38.43,25.95,-2.7
08-May-23,2450.95,2483.5,2444.85,2471.35,2467.486986478897576569,92596,9968,228479425,48748,52.65,38.65,20.4
09-May-23,2475,2486.95,2463.5,2479.15,2476.130052131248083409,65220,8186,161493202,29809,45.71,23.45,4.15
10-May-23,2485.6,2499.9,2481.5,2496.3,2492.635770011000878051,99083,8503,246977830,46624,47.06,18.4,10.7
11-May-23,2499.5,2509,2473.8,2478.3,2493.187587253414264036,98850,8888,246451593,46792,47.34,35.2,-21.2
12-May-23,2477,2488,2456.55,2484.1,2471.739300307682289546,61427,7470,151831530,22702,36.96,31.45,7.1
15-May-23,2486,2503.75,2472.6,2488.15,2489.935159992902348139,67628,8929,168389335,33258,49.18,31.15,2.15
16-May-23,2496,2498,2451,2453.85,2473.509255924511993085,83298,9390,206038374,30828,37.01,47,-42.15
17-May-23,2460.35,2463.7,2429.2,2438.8,2444.605073974402708815,158298,17831,386976094,87326,55.17,34.5,-21.55
18-May-23,2454.8,2456.1,2428,2433.85,2444.231226791968041110,56823,7246,138888551,17562,30.91,28.1,-20.95
19-May-23,2432.7,2445.75,2419.55,2442.8,2432.567110058309037900,54880,7760,133499283,22173,40.4,26.2,10.1
22-May-23,2430,2465,2430,2454.5,2455.294666148637398012,144136,15497,353896352,79660,55.27,35,24.5
23-May-23,2465,2468.25,2451.85,2454.1,2458.972273335085774369,87497,8510,215152697,54480,62.26,16.4,-10.9
24-May-23,2446.6,2463,2433.3,2437.05,2445.782269195627239678,154319,8827,377430674,127187,82.42,29.7,-9.55
25-May-23,2433.5,2448.45,2415.7,2438.55,2423.733224486288494795,186194,9965,451284584,124844,67.05,32.75,5.05
26-May-23,2453.6,2510,2449.15,2506.55,2489.453655584958697308,261121,18211,650048628,181784,69.62,60.85,52.95
29-May-23,2519,2530,2506.95,2519.8,2518.960642558702196722,416211,26445,1048419128,328603,78.95,23.05,0.8
30-May-23,2520,2537.45,2513.9,2519.4,2525.411340931283844226,146443,13232,369828813,95343,65.11,23.55,-0.6
31-May-23,2506.95,2508.95,2461.7,2474.7,2482.621696346720240301,205076,13789,509126127,135044,65.85,47.25,-32.25
01-Jun-23,2478,2484.45,2457.95,2462.05,2470.213714342791979157,240274,19120,593528130,172926,71.97,26.5,-15.95
02-Jun-23,2475,2482.8,2451.05,2454.95,2460.344276061013198450,101224,10332,249045889,48389,47.8,31.75,-20.05
05-Jun-23,2465.1,2483.7,2458.1,2476.8,2467.927866318292180897,119029,10689,293754986,77617,65.21,25.6,11.7
06-Jun-23,2481.3,2490.1,2462.55,2480.25,2471.819147186859027062,115547,9365,285611287,78416,67.86,27.55,-1.05
07-Jun-23,2486.1,2499.55,2472.35,2497.55,2484.453338443558041269,211341,21369,525066853,158423,74.96,27.2,11.45
08-Jun-23,2502.4,2516,2491,2499.8,2503.360952771712849669,136486,11246,341673723,59283,43.44,25,-2.6
09-Jun-23,2495.05,2508.1,2478.05,2481.9,2493.255576514972883753,169640,16518,422955876,82894,48.86,30.05,-13.15
12-Jun-23,2478,2489,2465.1,2483.1,2479.281089094494963533,75549,9576,187307207,36613,48.46,23.9,5.1
13-Jun-23,2490.75,2523.3,2486.25,2520.4,2510.701755154275481852,205509,14771,515971807,151807,73.87,37.05,29.65
14-Jun-23,2518.05,2555,2516.6,2552.6,2542.876454352765366961,196737,18495,500277885,136961,69.62,38.4,34.55
15-Jun-23,2547.05,2561.9,2535.2,2551.55,2549.880231331739558430,284440,23638,725287933,203451,71.53,26.7,4.5
16-Jun-23,2555.6,2581,2555.6,2575.4,2572.215594593697074353,150565,15481,387285641,86924,57.73,25.4,19.8
19-Jun-23,2582.2,2584,2543.4,2551.5,2552.289896476329681214,165566,10930,422572429,115804,69.94,40.6,-30.7
20-Jun-23,2550.5,2564,2535,2546.75,2545.358236217531614913,171359,10217,436170042,142715,83.28,29,-3.75
21-Jun-23,2556.35,2569.1,2547.95,2563.6,2560.359581231428373989,144710,9931,370509635,116185,80.29,21.15,7.25
22-Jun-23,2561.7,2572.9,2532.25,2535.6,2552.037861084063615709,61620,10185,157256573,21315,34.59,40.65,-26.1
23-Jun-23,2530,2532.8,2511.1,2515.25,2521.028400391729541097,289996,22793,731088152,145374,50.13,21.7,-14.75
26-Jun-23,2504,2515.9,2489.25,2494.2,2499.732811883791244906,197782,16762,494402155,133526,67.51,26.65,-9.8
27-Jun-23,2501,2510,2486.4,2495.8,2495.111111857213843488,148922,11504,371576937,116873,78.48,23.6,-5.2
28-Jun-23,2516,2537.25,2497.7,2529.35,2525.107661649798101630,171621,13923,433361502,116954,68.15,39.55,13.35
30-Jun-23,2540.05,2556.7,2533,2550.7,2542.410838991939935961,289824,19687,736851679,176556,60.92,23.7,10.65
03-Jul-23,2553.2,2622,2553.2,2615.2,2594.171087789580328452,517214,35468,1341741605,350871,67.84,68.8,62
04-Jul-23,2621,2626.5,2573.25,2588.25,2595.597972848390342582,189823,9444,492704194,124699,65.69,53.25,-32.75
05-Jul-23,2600.55,2604,2575.7,2584.8,2587.612695894314208004,61768,6072,159831661,25342,41.03,28.3,-15.75
06-Jul-23,2576,2644.3,2576,2638.35,2627.340479392453128708,619409,34420,1627398339,375475,60.62,68.3,62.35
07-Jul-23,2632.8,2665,2627.4,2635.45,2642.863002108300044385,576768,31686,1524318808,137881,23.91,37.6,2.65
10-Jul-23,2686,2755,2672.75,2735.15,2730.828550203949323320,1110570,69522,3032776263,712657,64.17,82.25,49.15
11-Jul-23,2750.2,2769.85,2738.5,2764.3,2753.465800411070071520,527404,28533,1452188877,310076,58.79,31.35,14.1
12-Jul-23,2769.85,2802.2,2762,2766.2,2780.864679710104821029,325221,21261,904395592,159848,49.15,40.2,-3.65
13-Jul-23,2780.9,2799.95,2737.75,2743.15,2780.672588531690961987,261573,16173,727348871,146996,56.2,62.2,-37.75
14-Jul-23,2751.05,2760.8,2723.75,2738.9,2738.693264680377230770,499323,26100,1367492537,170719,34.19,37.05,-12.15
17-Jul-23,2746.7,2816,2728.55,2796.4,2780.312170443523498809,453640,21402,1261260813,256190,56.47,87.45,49.7
18-Jul-23,2812.05,2838,2794,2822.4,2813.552397624875152286,364444,19866,1025382290,200000,54.88,44,10.35
19-Jul-23,2832,2855,2796.45,2840,2825.836221056197153393,782335,43098,2210750580,417880,53.41,58.55,8
20-Jul-23,2589,2632,2582,2619.8,2614.322366976140561046,400680,17951,1047506686,177445,44.29,50,30.8
21-Jul-23,2603,2613.8,2523.35,2536.2,2544.593694675959990546,896988,43072,2282470009,154263,17.2,90.45,-66.8
24-Jul-23,2484,2514.8,2469.55,2487.55,2491.208659468693195506,228305,18133,568755393,86524,37.9,45.25,3.55
25-Jul-23,2491.5,2505,2480.05,2484.7,2492.556073640570573886,199238,19241,496611887,85886,43.11,24.95,-6.8
26-Jul-23,2480.1,2547.25,2480.1,2525.7,2523.217254943253183312,132959,11970,335484443,36554,27.49,67.15,45.6
27-Jul-23,2529,2538,2491.45,2506.3,2513.374721917361255302,101139,9612,254200206,38886,38.45,46.55,-22.7
28-Jul-23,2509.05,2541.9,2501,2527.6,2523.001204712799259496,644967,34907,1627252518,92006,14.27,40.9,18.55
31-Jul-23,2527.9,2553.65,2518.75,2547.85,2536.486485532815808045,85020,8241,215652081,43609,51.29,34.9,19.95
01-Aug-23,2547.85,2559,2505.9,2512.65,2525.044326814050630680,170213,13065,429795370,109731,64.47,53.1,-35.2
02-Aug-23,2500,2511.8,2463.2,2486.35,2484.221025529839015664,184490,13167,458313937,113655,61.6,48.6,-13.65
03-Aug-23,2471.45,2499.9,2458,2474.95,2472.542453791710714065,210947,21250,521575413,84371,40,41.9,3.5
04-Aug-23,2485,2517.2,2472,2510.15,2504.988822124697976176,709795,28046,1778028541,171724,24.19,45.2,25.15
07-Aug-23,2515,2528.35,2505.05,2523.45,2518.678487360556749565,293130,16805,738300225,203159,69.31,23.3,8.45
08-Aug-23,2525.3,2534.6,2499.45,2505.65,2513.187117393166617244,151755,10346,381388711,113420,74.74,35.15,-19.65
09-Aug-23,2507,2529.4,2481,2523.55,2490.262587054389608924,212798,13332,529922898,160005,75.19,48.4,16.55
10-Aug-23,2527,2550,2508.8,2535.65,2529.852340571735872168,200827,9920,508062656,130994,65.23,41.2,8.65
11-Aug-23,2535.45,2558.3,2512.1,2548,2535.271640837731535953,297470,14039,754167255,191875,64.5,46.2,12.55
14-Aug-23,2533.05,2582,2524.2,2576.75,2560.186455013483696984,407900,30640,1044300055,229691,56.31,57.8,43.7
16-Aug-23,2556.65,2582.15,2550.65,2574.9,2570.091748130782624529,87871,6679,225836532,36048,41.02,31.5,18.25
17-Aug-23,2568,2577.95,2532.2,2537.75,2554.204664288681650837,139614,10379,356602730,63474,45.46,45.75,-30.25
18-Aug-23,2532,2577,2508.5,2556.7,2549.744477681329638533,1144311,40407,2917700653,162964,14.24,68.5,24.7
21-Aug-23,2531,2554.9,2513.55,2518.25,2529.417104487557343858,156076,10454,394781304,53633,34.36,41.35,-12.75
22-Aug-23,2518.25,2537.45,2498.55,2519,2518.056013449435296146,115990,11005,292069317,57538,49.61,38.9,0.75
23-Aug-23,2527.95,2542.4,2518.05,2523.15,2528.677999605921349528,157329,9054,397834381,33454,21.26,24.35,-4.8
24-Aug-23,2542,2542,2471.6,2478.65,2505.276939498486470767,302604,27085,758106823,146573,48.44,70.4,-63.35
25-Aug-23,2454,2505,2443.95,2469.95,2473.665624538813079034,1212903,43650,3000316457,242270,19.97,61.05,15.95
28-Aug-23,2474,2483.5,2432,2442.55,2464.457818049644679639,349403,27389,861088955,135197,38.69,51.5,-31.45
29-Aug-23,2447,2452.15,2408.45,2420.25,2424.882727545263769906,220154,15626,533847632,98555,44.77,43.7,-26.75
30-Aug-23,2430.3,2443.25,2415.05,2418.3,2425.360522709708424705,923878,11469,2240737229,817760,88.51,28.2,-12
31-Aug-23,2420.05,2425.9,2400,2406.9,2412.472067142992921224,241991,24786,583796528,130608,53.97,25.9,-13.15
01-Sep-23,2408,2425.7,2401.3,2413.05,2413.589717743329364898,723207,28637,1745524979,79267,10.96,24.4,5.05
04-Sep-23,2410.05,2423,2406,2410.15,2413.598545382984916753,243913,20307,588708062,123464,50.62,17,0.1
05-Sep-23,2418.25,2433.95,2411,2423.95,2423.075872872659491669,201719,9661,488780442,138447,68.63,22.95,5.7
06-Sep-23,2422.95,2436,2418,2428.1,2426.851115549215406562,175250,14201,425305658,90823,51.82,18,5.15
07-Sep-23,2425.85,2438,2411.4,2431.5,2424.164803971990346955,101108,8440,245102455,37824,37.41,26.6,5.65
08-Sep-23,2436.4,2455.65,2423.4,2449.05,2440.494049329932094995,445328,20022,1086820334,177894,39.95,32.25,12.65
11-Sep-23,2455.95,2476,2452.05,2474.4,2467.971625440539449421,366596,19642,904748526,213499,58.24,23.95,18.45
12-Sep-23,2489.7,2489.7,2435.2,2437.95,2454.894407762786758947,157057,10026,385558351,85733,54.59,54.5,-51.75
13-Sep-23,2443.55,2462.5,2415.6,2452.75,2452.579694430064499881,142946,8009,350586457,80688,56.45,46.9,9.2
14-Sep-23,2456.35,2465,2445,2451.1,2453.368898605704212268,231443,12502,567815058,140502,60.71,20,-5.25
15-Sep-23,2466.05,2467.1,2449.6,2460.05,2459.253781020974487496,126487,8361,311063633,48361,38.23,17.5,-6
18-Sep-23,2442,2451.55,2432.6,2436,2442.264442227501417487,139331,13491,340283147,75066,53.88,18.95,-6
20-Sep-23,2422.95,2426.4,2361.6,2382.1,2382.249309940449429775,2533477,32656,6035373835,1581453,62.42,64.8,-40.85
21-Sep-23,2379.95,2390,2359,2364.55,2371.491693962520210101,358113,19461,849262005,241480,67.43,31,-15.4
22-Sep-23,2368.15,2383.65,2350,2354.05,2362.938986832081836978,367560,17750,868521854,185760,50.54,33.65,-14.1
25-Sep-23,2353.85,2359.9,2335.8,2340.05,2343.469027104226501561,191151,12614,447956448,127964,66.94,24.1,-13.8
26-Sep-23,2343.7,2350,2336.1,2341.55,2340.968590038534537297,139096,9157,325619367,87639,63.01,13.9,-2.15
27-Sep-23,2349,2371.7,2339,2369.1,2356.694917986539314069,248130,10879,584766710,147471,59.43,32.7,20.1
28-Sep-23,2384,2384,2325.65,2334,2352.041432171423305358,314683,28978,740147454,179944,57.18,58.35,-50
29-Sep-23,2347.95,2369.5,2334.1,2346.5,2353.438190433005408460,152169,12293,358120336,39779,26.14,35.4,-1.45
03-Oct-23,2337,2337,2316,2318.25,2322.583794821836711753,266890,26970,619874389,186526,69.89,21,-18.75
04-Oct-23,2312,2318.7,2295.15,2314.3,2303.285540758901209115,269205,38023,620055984,160245,59.53,23.55,2.3
05-Oct-23,2325,2329,2310,2313.85,2317.489525626820961057,194952,20181,451799218,91141,46.75,19,-11.15
06-Oct-23,2322.95,2325,2312,2317.9,2319.289180241325182454,356117,22839,825938305,66973,18.81,13,-5.05
09-Oct-23,2309.95,2312.55,2295,2297.75,2303.008323646629026901,96352,10939,221899458,50761,52.68,17.55,-12.2
10-Oct-23,2305.05,2317.9,2303.45,2308.55,2308.989988382423289824,87798,6959,202724703,38048,43.34,14.45,3.5
11-Oct-23,2314.9,2349.5,2314,2345,2331.311898163133193073,1384096,23361,3226759473,1290126,93.21,35.5,30.1
12-Oct-23,2347.65,2359,2338.05,2348.85,2350.586766448596613691,308005,17181,723992477,243224,78.97,20.95,1.2
13-Oct-23,2342.9,2358,2330,2350.7,2346.607133391775906709,686714,33408,1611447971,254760,37.1,28,7.8
16-Oct-23,2348,2354,2336,2342.9,2347.281414759585685759,208827,14402,490175736,155826,74.62,18,-5.1
17-Oct-23,2352.45,2360,2342,2355.6,2348.019175335255044491,135643,8197,318492365,98533,72.64,18,3.15
18-Oct-23,2355.25,2367.15,2320.2,2323.6,2340.822701533908149534,260837,19726,610573171,142566,54.66,46.95,-31.65
19-Oct-23,2314.95,2321.4,2301.55,2305.55,2311.836267820359930615,590336,10380,1364760175,538713,91.26,19.85,-9.4
20-Oct-23,2302.45,2314.8,2296.05,2299.15,2300.976202868804959614,474553,23845,1091935160,159110,33.53,18.75,-3.3
23-Oct-23,2292,2306.7,2254.25,2262.65,2284.041854151278621763,250465,32558,572072543,139099,55.54,52.45,-29.35
25-Oct-23,2252.95,2281.5,2242.4,2258,2260.577489527820821129,217481,14261,491632653,123981,57.01,39.1,5.05
26-Oct-23,2257.95,2258,2221.05,2226.2,2230.946668053726086045,682499,44368,1522618870,457323,67.01,36.95,-31.75
27-Oct-23,2242,2274.05,2236.05,2265.25,2265.721799174468535753,793186,35787,1797138811,134120,16.91,38,23.25
30-Oct-23,2283.95,2324.6,2272,2311.35,2311.431379692289576042,271749,15127,628129166,115446,42.48,52.6,27.4
31-Oct-23,2332.95,2332.95,2282.8,2288.55,2300.881278134555533611,146839,11561,337859106,85370,58.14,50.15,-44.4
01-Nov-23,2289.9,2317.5,2275.25,2296.65,2305.794718297814114186,263097,18143,606647673,176967,67.26,42.25,6.75
02-Nov-23,2309,2324,2306.5,2319.85,2315.537377820326442813,84609,6190,195915302,32521,38.44,17.5,10.85
03-Nov-23,2328.65,2335,2314.9,2319.05,2325.267524537980231910,813331,24570,1891212161,215587,26.51,20.1,-9.6
06-Nov-23,2334.95,2340,2326.05,2339.05,2336.065109280091020865,326958,7763,763795176,288498,88.24,13.95,4.1
07-Nov-23,2337.75,2339.45,2320,2324.2,2330.330220192242143295,205366,13986,478570596,146165,71.17,19.45,-13.55
08-Nov-23,2333.7,2341,2322.6,2336.6,2336.543011615575129892,317763,11631,742466917,263644,82.97,18.4,2.9
09-Nov-23,2330.55,2336.55,2305,2310.65,2316.941961247637051039,211600,16406,490264919,146252,69.12,31.55,-19.9
10-Nov-23,2308,2317,2298.15,2314.3,2310.663754811963281018,499796,28833,1154860502,109021,21.81,18.85,6.3
12-Nov-23,2329.7,2332.55,2322.7,2330.9,2329.105304103803728709,35991,5983,83826829,25501,70.85,9.85,1.2
13-Nov-23,2325,2325,2311.65,2314.3,2315.574379906790528916,127884,11398,296124914,72220,56.47,13.35,-10.7
15-Nov-23,2335.5,2362.35,2326.8,2356.9,2344.394092156994040501,104539,7726,245080614,64169,61.38,35.55,21.4
16-Nov-23,2349.95,2373.7,2346.8,2363.35,2364.558709016863863215,435606,20362,1030015961,317578,72.9,26.9,13.4
17-Nov-23,2357.35,2373,2353,2355.85,2366.374074332577211655,573100,28033,1356168982,132695,23.15,20,-1.5
20-Nov-23,2349,2358,2336.85,2349.3,2345.622607188201972848,163824,13079,384269278,110062,67.18,21.15,0.3
21-Nov-23,2362.05,2387.65,2359.4,2378.5,2376.397800231554573202,76008,6561,180625244,38064,50.08,28.25,16.45
22-Nov-23,2372.7,2394.75,2372.4,2387.75,2385.321305461560355459,63242,5863,150852490,23864,37.73,22.35,15.05
23-Nov-23,2387.75,2401.25,2387.75,2395.15,2398.118206790462586528,227525,8100,545631845,134765,59.23,13.5,7.4
24-Nov-23,2390.2,2402.4,2390.2,2394.3,2397.666256881988852032,584860,23877,1402299087,49598,8.48,12.2,4.1
28-Nov-23,2393,2398.8,2375,2394.55,2380.138926489994959249,353122,15723,840479418,264619,74.94,23.8,1.55
29-Nov-23,2405.15,2411.75,2398.25,2400.5,2406.503598099956143331,323782,20032,779182548,200843,62.03,13.5,-4.65
30-Nov-23,2398,2400.5,2371.25,2376.4,2385.024445092403477590,4376134,12124,10437186565,4246659,97.04,29.25,-21.6
01-Dec-23,2381,2396.9,2380,2393.45,2388.534934996892837699,2830557,27006,6760884280,2083574,73.61,16.9,12.45
04-Dec-23,2440.05,2445,2395,2421,2397.514362188607773720,6478365,19776,15531973131,5865945,90.55,50,-19.05
05-Dec-23,2433,2440.5,2421.35,2437.55,2434.161330024051993244,390820,23258,951318931,249211,63.77,19.15,4.55
06-Dec-23,2443.25,2473.6,2440.3,2460.7,2460.205209052550824702,130350,8453,320687749,61992,47.56,33.3,17.45
07-Dec-23,2460.7,2461.05,2442,2457.6,2460.469800120007539378,2891485,6703,7114411520,2842661,98.31,19.05,-3.1
08-Dec-23,2461.2,2475.7,2444.5,2456.2,2456.803147657547721136,1107109,43196,2719948876,275060,24.84,31.2,-5
11-Dec-23,2452.15,2467.4,2452.15,2459.05,2460.076170250420316786,169515,13614,417019812,104177,61.46,15.25,6.9
12-Dec-23,2458,2464.9,2420.25,2423.95,2447.080291524387136231,98105,8193,240070812,55701,56.78,44.65,-34.05
13-Dec-23,2427.75,2438,2406.3,2433.4,2419.834336033096375713,137296,10893,332233575,72924,53.11,31.7,5.65
14-Dec-23,2453,2475,2442.7,2464.5,2469.763506808095805704,3647716,10059,9008995860,3564583,97.72,32.3,11.5
15-Dec-23,2472.15,2499.95,2469.05,2495.2,2486.279709732415072082,681578,35209,1694593552,326787,47.95,30.9,23.05
18-Dec-23,2494.2,2534.4,2491.05,2519.95,2520.295226783839166471,196178,10242,494426477,81395,41.49,43.35,25.75
19-Dec-23,2537.7,2573,2525.85,2558.45,2555.415647306285972719,234379,13459,598935764,126093,53.8,47.15,20.75
20-Dec-23,2560.3,2597.85,2520,2527.35,2559.301500287184193628,649409,40425,1662033428,395739,60.94,77.85,-32.95
21-Dec-23,2510.45,2572.5,2510.45,2562.2,2548.914519113474691264,364795,23148,929831272,205046,56.21,62.05,51.75
22-Dec-23,2562.2,2580.55,2548,2564.7,2562.542998105071317185,524558,21877,1344202430,52406,9.99,32.55,2.5
26-Dec-23,2570,2592.9,2563,2577.5,2579.756102963980328740,90284,8523,232910700,43665,48.36,29.9,7.5
27-Dec-23,2578.5,2599.35,2572.25,2586.35,2587.593433905554592220,103806,8408,268607724,52489,50.56,27.1,7.85
28-Dec-23,2587,2611.35,2587,2605.8,2603.866737391872041782,183810,10929,478616745,76669,41.71,24.35,18.8
29-Dec-23,2608.05,2614.8,2579.15,2584.85,2587.234179348645998340,848448,42547,2195133665,130653,15.4,35.65,-23.2
01-Jan-24,2581.05,2606,2573.55,2589.85,2587.308555461923981017,67641,6352,175008138,29008,42.89,32.45,8.8
02-Jan-24,2587.65,2614.9,2573.5,2610.9,2592.670654166569976562,86186,8001,223451913,33574,38.96,41.4,23.25
03-Jan-24,2608.1,2634,2577.15,2582.95,2607.804848326992307048,107501,7371,280341629,43758,40.7,56.85,-25.15
04-Jan-24,2589.4,2609.75,2580,2597.4,2599.882922058751168626,162584,9815,422699365,103141,63.44,29.75,8
05-Jan-24,2600.15,2619.45,2597.95,2606.75,2605.657274201690600732,465515,24601,1212972546,99310,21.33,21.5,6.6
08-Jan-24,2612.4,2632,2568.3,2586.1,2601.258842756082787625,87501,7032,227612750,33219,37.96,63.7,-26.3
09-Jan-24,2597.35,2607.05,2576.25,2580.6,2597.966721738758883935,140422,6835,364811683,95610,68.09,30.8,-16.75
10-Jan-24,2580.6,2658.95,2577.3,2649.95,2615.954762107506315488,458001,25020,1198109897,319204,69.7,81.65,69.35
11-Jan-24,2655.7,2724.95,2655.7,2718.4,2691.759522944842313223,344195,24161,926490169,185638,53.93,69.25,62.7
12-Jan-24,2718.4,2746.45,2691.55,2740.1,2735.488136968142112361,606506,30221,1659089968,104923,17.3,54.9,21.7
15-Jan-24,2746.9,2792.65,2732,2787.5,2766.695770042800693354,121727,10322,336781576,57781,47.47,60.65,40.6
16-Jan-24,2781.85,2792.5,2741,2747.65,2777.441366934540063977,153804,8546,427181592,83330,54.18,51.5,-34.2
17-Jan-24,2729.85,2772,2711,2722.8,2740.407243099549464017,115862,8557,317509064,52496,45.31,61,-7.05
18-Jan-24,2700,2742,2700,2734.9,2724.864538123812758677,158982,9660,433204414,42448,26.7,42,34.9
19-Jan-24,2753,2753,2716.85,2735.05,2732.508808360955431287,483007,23753,1319820882,64063,13.26,36.15,-17.95
20-Jan-24,2729.95,2765.05,2698.6,2713.2,2734.154685404396757828,171490,14801,468880187,86878,50.66,66.45,-16.75
23-Jan-24,2732.15,2742.75,2645,2656,2683.774529067323577426,102297,8736,274542083,40375,39.47,97.75,-76.15
24-Jan-24,2660,2699,2649,2688.7,2664.282006584609299753,273061,9867,727511509,73230,26.82,50,28.7
25-Jan-24,2684.5,2725,2670.05,2710.35,2689.062295659891792801,2411115,25222,6483638437,1869909,77.55,54.95,25.85
29-Jan-24,2713.2,2905,2713.2,2896.15,2837.836588385217549608,823950,65962,2338235457,539012,65.42,191.8,182.95
30-Jan-24,2905.4,2917.95,2808.75,2814.85,2862.128469612458298719,303348,23247,868220947,154104,50.8,109.2,-90.55
31-Jan-24,2811.45,2869.45,2804.95,2853.2,2848.390850382690609361,108704,8366,309631479,35166,32.35,64.5,41.75
01-Feb-24,2871.2,2885.25,2836.7,2852.7,2858.016913247388812107,88274,10933,252288585,31217,35.36,48.55,-18.5
02-Feb-24,2864.45,2949.9,2864.45,2914.75,2911.806905214328771063,653622,30556,1903221053,107676,16.47,85.45,50.3
